class,bruises,odor,spore-print-color,population,habitat,mushroomID,capID,gillID,stalkID,veilID
e,t,l,n,y,p,exyntlfcbnersywwpwopnyp,xyn,fcbn,ersyww,pwop
e,f,n,n,y,u,effgfnfcnpeesswwpwopnyu,ffg,fcnp,eessww,pwop
e,f,n,k,y,u,exfgfnfcngeesswwpwopkyu,xfg,fcng,eessww,pwop
e,t,l,k,s,g,ebyytlfcbnecsswwpwopksg,byy,fcbn,ecssww,pwop
e,t,l,k,s,m,exsytlfcbnecsswwpwopksm,xsy,fcbn,ecssww,pwop
e,t,l,n,s,g,ebywtlfcbkecsswwpwopnsg,byw,fcbk,ecssww,pwop
e,t,a,k,s,m,exswtafcbgecsswwpwopksm,xsw,fcbg,ecssww,pwop
e,t,a,n,n,m,ebsytafcbgecsswwpwopnnm,bsy,fcbg,ecssww,pwop
e,t,a,k,s,m,exsytafcbkecsswwpwopksm,xsy,fcbk,ecssww,pwop
e,f,n,k,s,g,exfgfnfwbpteffwwpwoeksg,xfg,fwbp,teffww,pwoe
e,t,a,n,v,d,efsytafwnptbsswwpwopnvd,fsy,fwnp,tbssww,pwop
p,t,p,k,s,g,pxywtpfcnpeesswwpwopksg,xyw,fcnp,eessww,pwop
e,f,n,k,a,g,exfwfnfwbktefswwpwoekag,xfw,fwbk,tefsww,pwoe
e,t,a,k,s,g,ebywtafcbwecsswwpwopksg,byw,fcbw,ecssww,pwop
e,t,l,n,v,d,exsytlfwnwtbsswwpwopnvd,xsy,fwnw,tbssww,pwop
e,t,a,k,s,g,ebywtafcbnecsswwpwopksg,byw,fcbn,ecssww,pwop
e,t,l,k,s,g,exywtlfcbgecsswwpwopksg,xyw,fcbg,ecssww,pwop
e,t,n,n,y,d,exfntnfcbptbssgppwopnyd,xfn,fcbp,tbssgp,pwop
e,t,l,n,s,m,ebywtlfcbkecsswwpwopnsm,byw,fcbk,ecssww,pwop
e,t,l,n,n,m,exsytlfcbgecsswwpwopnnm,xsy,fcbg,ecssww,pwop
e,t,a,k,y,g,efyntafcbpersywwpwopkyg,fyn,fcbp,ersyww,pwop
e,f,n,n,s,g,exfwfnfwbntesswwpwoensg,xfw,fwbn,tessww,pwoe
e,t,l,k,s,g,exsytlfcbwecsswwpwopksg,xsy,fcbw,ecssww,pwop
p,t,p,n,v,g,pxywtpfcnneesswwpwopnvg,xyw,fcnn,eessww,pwop
e,t,l,k,s,g,exyytlfcbnecsswwpwopksg,xyy,fcbn,ecssww,pwop
e,t,a,n,v,d,exfwtafwnptbsswwpwopnvd,xfw,fwnp,tbssww,pwop
e,t,a,n,n,g,ebsytafcbgecsswwpwopnng,bsy,fcbg,ecssww,pwop
p,t,p,k,v,u,pxywtpfcnkeesswwpwopkvu,xyw,fcnk,eessww,pwop
e,t,a,n,v,d,exsytafwnwtbsswwpwopnvd,xsy,fwnw,tbssww,pwop
e,t,a,k,n,m,exywtafcbkecsswwpwopknm,xyw,fcbk,ecssww,pwop
e,t,l,n,v,d,exfwtlfwnntbsswwpwopnvd,xfw,fwnn,tbssww,pwop
e,t,l,n,v,d,efswtlfwnwtbsswwpwopnvd,fsw,fwnw,tbssww,pwop
e,t,l,n,s,m,exyytlfcbkecsswwpwopnsm,xyy,fcbk,ecssww,pwop
e,t,a,u,v,d,effytafwnwtbsswwpwopuvd,ffy,fwnw,tbssww,pwop
e,t,a,k,s,g,exswtafcbwecsswwpwopksg,xsw,fcbw,ecssww,pwop
e,t,a,k,s,m,ebyytafcbnecsswwpwopksm,byy,fcbn,ecssww,pwop
e,t,l,n,s,p,exyntlfcbpersywwpwopnsp,xyn,fcbp,ersyww,pwop
e,t,l,k,n,g,ebywtlfcbkecsswwpwopkng,byw,fcbk,ecssww,pwop
e,t,a,n,s,m,exsytafcbnecsswwpwopnsm,xsy,fcbn,ecssww,pwop
p,t,p,n,v,u,pxyntpfcnneesswwpwopnvu,xyn,fcnn,eessww,pwop
e,t,l,k,n,g,ebsytlfcbwecsswwpwopkng,bsy,fcbw,ecssww,pwop
e,t,a,k,n,g,ebywtafcbgecsswwpwopkng,byw,fcbg,ecssww,pwop
p,t,p,k,v,u,pxyntpfcnweesswwpwopkvu,xyn,fcnw,eessww,pwop
e,t,l,k,s,m,ebswtlfcbnecsswwpwopksm,bsw,fcbn,ecssww,pwop
e,t,l,n,n,m,ebyytlfcbwecsswwpwopnnm,byy,fcbw,ecssww,pwop
e,t,a,k,s,g,ebyytafcbnecsswwpwopksg,byy,fcbn,ecssww,pwop
e,t,l,n,n,g,exywtlfcbgecsswwpwopnng,xyw,fcbg,ecssww,pwop
e,t,n,k,y,d,exfntnfcbptbsspwpwopkyd,xfn,fcbp,tbsspw,pwop
e,t,a,k,y,g,exyntafcbwersywwpwopkyg,xyn,fcbw,ersyww,pwop
e,t,l,n,s,g,ebsytlfcbnecsswwpwopnsg,bsy,fcbn,ecssww,pwop
e,f,n,n,v,u,exfgfnfcngeesswwpwopnvu,xfg,fcng,eessww,pwop
e,t,l,k,y,g,exyntlfcbnersywwpwopkyg,xyn,fcbn,ersyww,pwop
e,t,a,n,s,g,exswtafcbkecsswwpwopnsg,xsw,fcbk,ecssww,pwop
e,t,a,k,n,g,ebywtafcbnecsswwpwopkng,byw,fcbn,ecssww,pwop
e,t,a,k,s,m,exsytafcbgecsswwpwopksm,xsy,fcbg,ecssww,pwop
e,t,a,n,v,d,effytafwnptbsswwpwopnvd,ffy,fwnp,tbssww,pwop
e,t,l,n,s,g,ebyytlfcbgecsswwpwopnsg,byy,fcbg,ecssww,pwop
e,f,n,n,a,g,exfnfnfwbntesfwwpwoenag,xfn,fwbn,tesfww,pwoe
e,t,l,n,v,d,exfytlfwnntbsswwpwopnvd,xfy,fwnn,tbssww,pwop
e,t,a,n,n,m,exsytafcbnecsswwpwopnnm,xsy,fcbn,ecssww,pwop
e,f,n,k,s,g,efsgfnfwbntesfwwpwoeksg,fsg,fwbn,tesfww,pwoe
e,f,n,n,y,u,exfnfnfcngeesswwpwopnyu,xfn,fcng,eessww,pwop
e,f,n,n,a,g,efsgfnfwbhteffwwpwoenag,fsg,fwbh,teffww,pwoe
e,t,a,n,s,p,efyntafcbpersywwpwopnsp,fyn,fcbp,ersyww,pwop
e,t,a,n,s,g,ebywtafcbkecsswwpwopnsg,byw,fcbk,ecssww,pwop
e,t,a,k,s,m,ebsytafcbkecsswwpwopksm,bsy,fcbk,ecssww,pwop
e,t,l,k,s,p,exyytlfcbwersywwpwopksp,xyy,fcbw,ersyww,pwop
e,f,n,n,v,u,esfgfnfcngeesswwpwopnvu,sfg,fcng,eessww,pwop
e,t,a,n,y,p,efyntafcbpersywwpwopnyp,fyn,fcbp,ersyww,pwop
p,t,p,k,s,u,pxyntpfcnkeesswwpwopksu,xyn,fcnk,eessww,pwop
e,t,a,n,y,p,exyytafcbpersywwpwopnyp,xyy,fcbp,ersyww,pwop
e,t,a,n,s,g,exyytafcbwecsswwpwopnsg,xyy,fcbw,ecssww,pwop
e,f,n,n,s,g,exfnfnfwbhtesfwwpwoensg,xfn,fwbh,tesfww,pwoe
e,f,n,k,a,g,exfnfnfwbpteffwwpwoekag,xfn,fwbp,teffww,pwoe
e,f,n,k,a,g,efsnfnfwbktefswwpwoekag,fsn,fwbk,tefsww,pwoe
e,t,a,n,s,p,efyntafcbnersywwpwopnsp,fyn,fcbn,ersyww,pwop
e,t,a,k,n,g,exsytafcbwecsswwpwopkng,xsy,fcbw,ecssww,pwop
e,f,n,k,v,u,effnfnfcnpeesswwpwopkvu,ffn,fcnp,eessww,pwop
e,t,a,n,s,p,exyytafcbwersywwpwopnsp,xyy,fcbw,ersyww,pwop
e,t,a,u,v,d,exfytafwnptbsswwpwopuvd,xfy,fwnp,tbssww,pwop
e,t,a,n,n,g,ebyytafcbgecsswwpwopnng,byy,fcbg,ecssww,pwop
e,f,n,k,s,g,exfgfnfwbntesswwpwoeksg,xfg,fwbn,tessww,pwoe
e,t,a,n,s,g,exyytafcbwersywwpwopnsg,xyy,fcbw,ersyww,pwop
e,t,l,k,y,g,efyntlfcbnersywwpwopkyg,fyn,fcbn,ersyww,pwop
e,t,a,k,s,m,exsytafcbwecsswwpwopksm,xsy,fcbw,ecssww,pwop
e,f,n,n,y,u,esfnfnfcnneesswwpwopnyu,sfn,fcnn,eessww,pwop
e,t,a,k,s,m,exswtafcbkecsswwpwopksm,xsw,fcbk,ecssww,pwop
e,t,l,k,n,g,ebswtlfcbnecsswwpwopkng,bsw,fcbn,ecssww,pwop
e,f,n,k,y,u,esfnfnfcnkeesswwpwopkyu,sfn,fcnk,eessww,pwop
e,t,l,n,n,m,ebyytlfcbnecsswwpwopnnm,byy,fcbn,ecssww,pwop
e,t,l,n,n,g,exyytlfcbkecsswwpwopnng,xyy,fcbk,ecssww,pwop
e,t,a,n,s,g,ebyytafcbkecsswwpwopnsg,byy,fcbk,ecssww,pwop
p,t,p,k,s,u,pxyntpfcnpeesswwpwopksu,xyn,fcnp,eessww,pwop
e,f,n,n,s,g,exswfnfwbktefswwpwoensg,xsw,fwbk,tefsww,pwoe
e,t,a,k,s,m,exywtafcbwecsswwpwopksm,xyw,fcbw,ecssww,pwop
e,t,a,n,n,g,ebswtafcbgecsswwpwopnng,bsw,fcbg,ecssww,pwop
e,t,n,n,y,d,exfntnfcbntbssgwpwopnyd,xfn,fcbn,tbssgw,pwop
p,t,p,n,s,u,pxsntpfcnweesswwpwopnsu,xsn,fcnw,eessww,pwop
e,t,l,k,y,p,exyntlfcbwersywwpwopkyp,xyn,fcbw,ersyww,pwop
e,f,n,k,a,g,exsnfnfwbntesswwpwoekag,xsn,fwbn,tessww,pwoe
e,t,l,k,n,m,ebyytlfcbnecsswwpwopknm,byy,fcbn,ecssww,pwop
e,t,a,n,n,m,exsytafcbwecsswwpwopnnm,xsy,fcbw,ecssww,pwop
e,t,a,n,s,m,ebsytafcbnecsswwpwopnsm,bsy,fcbn,ecssww,pwop
e,t,l,k,n,m,exsytlfcbgecsswwpwopknm,xsy,fcbg,ecssww,pwop
e,t,a,n,n,g,ebywtafcbnecsswwpwopnng,byw,fcbn,ecssww,pwop
e,f,n,n,v,u,exfgfnfcnkeesswwpwopnvu,xfg,fcnk,eessww,pwop
e,t,a,k,s,g,efyntafcbwersywwpwopksg,fyn,fcbw,ersyww,pwop
e,f,n,n,a,g,exfgfnfwbhteffwwpwoenag,xfg,fwbh,teffww,pwoe
e,t,l,n,n,m,exswtlfcbkecsswwpwopnnm,xsw,fcbk,ecssww,pwop
e,t,l,n,s,m,exyytlfcbwecsswwpwopnsm,xyy,fcbw,ecssww,pwop
e,f,n,k,v,u,exfgfnfcnneesswwpwopkvu,xfg,fcnn,eessww,pwop
p,t,p,n,s,u,pxsntpfcnpeesswwpwopnsu,xsn,fcnp,eessww,pwop
e,t,l,n,n,g,ebywtlfcbwecsswwpwopnng,byw,fcbw,ecssww,pwop
e,t,a,k,n,m,ebywtafcbnecsswwpwopknm,byw,fcbn,ecssww,pwop
p,t,p,n,v,u,pxyntpfcnpeesswwpwopnvu,xyn,fcnp,eessww,pwop
e,t,l,n,s,m,ebsytlfcbwecsswwpwopnsm,bsy,fcbw,ecssww,pwop
e,t,l,n,s,m,exswtlfcbkecsswwpwopnsm,xsw,fcbk,ecssww,pwop
e,t,l,k,s,m,exyytlfcbnecsswwpwopksm,xyy,fcbn,ecssww,pwop
e,t,l,n,n,g,ebyytlfcbnecsswwpwopnng,byy,fcbn,ecssww,pwop
e,t,a,n,s,m,exswtafcbgecsswwpwopnsm,xsw,fcbg,ecssww,pwop
e,t,a,k,s,g,exswtafcbgecsswwpwopksg,xsw,fcbg,ecssww,pwop
e,t,l,n,y,p,exyntlfcbwersywwpwopnyp,xyn,fcbw,ersyww,pwop
e,t,a,n,s,m,exswtafcbwecsswwpwopnsm,xsw,fcbw,ecssww,pwop
e,f,n,k,s,g,exsnfnfwbnteffwwpwoeksg,xsn,fwbn,teffww,pwoe
e,t,l,n,s,p,exyntlfcbnersywwpwopnsp,xyn,fcbn,ersyww,pwop
e,t,l,k,y,g,exyytlfcbnersywwpwopkyg,xyy,fcbn,ersyww,pwop
p,t,p,k,v,g,pxyntpfcnkeesswwpwopkvg,xyn,fcnk,eessww,pwop
e,t,a,n,n,g,ebyytafcbwecsswwpwopnng,byy,fcbw,ecssww,pwop
e,t,l,u,v,d,exfwtlfwnptbsswwpwopuvd,xfw,fwnp,tbssww,pwop
p,t,p,k,s,u,pxsntpfcnweesswwpwopksu,xsn,fcnw,eessww,pwop
e,t,l,k,n,g,exyytlfcbkecsswwpwopkng,xyy,fcbk,ecssww,pwop
e,f,n,n,a,g,effgfnfwbhteffwwpwoenag,ffg,fwbh,teffww,pwoe
e,t,l,k,s,g,exywtlfcbnecsswwpwopksg,xyw,fcbn,ecssww,pwop
e,t,a,n,s,m,ebywtafcbwecsswwpwopnsm,byw,fcbw,ecssww,pwop
p,t,p,n,s,u,pxyntpfcnpeesswwpwopnsu,xyn,fcnp,eessww,pwop
e,t,l,k,s,g,efyntlfcbwersywwpwopksg,fyn,fcbw,ersyww,pwop
e,t,l,n,n,m,exswtlfcbnecsswwpwopnnm,xsw,fcbn,ecssww,pwop
e,t,a,n,v,d,exswtafwnntbsswwpwopnvd,xsw,fwnn,tbssww,pwop
e,t,a,n,y,p,efyntafcbnersywwpwopnyp,fyn,fcbn,ersyww,pwop
e,t,a,n,n,m,ebswtafcbkecsswwpwopnnm,bsw,fcbk,ecssww,pwop
e,f,n,k,a,g,exswfnfwbpteffwwpwoekag,xsw,fwbp,teffww,pwoe
e,f,n,n,v,u,effgfnfcnneesswwpwopnvu,ffg,fcnn,eessww,pwop
e,t,a,n,s,g,exywtafcbgecsswwpwopnsg,xyw,fcbg,ecssww,pwop
e,t,l,n,y,g,exyytlfcbnersywwpwopnyg,xyy,fcbn,ersyww,pwop
e,t,l,n,s,g,ebsytlfcbgecsswwpwopnsg,bsy,fcbg,ecssww,pwop
e,t,l,k,s,g,ebsytlfcbwecsswwpwopksg,bsy,fcbw,ecssww,pwop
e,t,l,n,v,d,efswtlfwnntbsswwpwopnvd,fsw,fwnn,tbssww,pwop
e,t,a,k,n,m,ebswtafcbwecsswwpwopknm,bsw,fcbw,ecssww,pwop
e,t,a,u,v,d,exfytafwnntbsswwpwopuvd,xfy,fwnn,tbssww,pwop
e,t,l,n,n,m,exywtlfcbgecsswwpwopnnm,xyw,fcbg,ecssww,pwop
e,t,l,n,n,m,ebyytlfcbkecsswwpwopnnm,byy,fcbk,ecssww,pwop
e,t,a,n,y,p,exyntafcbpersywwpwopnyp,xyn,fcbp,ersyww,pwop
e,t,l,k,s,m,exywtlfcbnecsswwpwopksm,xyw,fcbn,ecssww,pwop
e,t,l,k,s,m,exywtlfcbgecsswwpwopksm,xyw,fcbg,ecssww,pwop
e,t,a,k,y,p,exyytafcbpersywwpwopkyp,xyy,fcbp,ersyww,pwop
e,t,l,k,n,m,exywtlfcbnecsswwpwopknm,xyw,fcbn,ecssww,pwop
e,t,l,k,n,m,exsytlfcbwecsswwpwopknm,xsy,fcbw,ecssww,pwop
e,t,l,k,s,g,exyntlfcbpersywwpwopksg,xyn,fcbp,ersyww,pwop
e,t,l,n,n,g,exswtlfcbnecsswwpwopnng,xsw,fcbn,ecssww,pwop
e,t,l,k,s,g,efyntlfcbnersywwpwopksg,fyn,fcbn,ersyww,pwop
e,t,l,k,s,m,ebswtlfcbwecsswwpwopksm,bsw,fcbw,ecssww,pwop
e,t,n,n,y,d,exfntnfcbntbssgppwopnyd,xfn,fcbn,tbssgp,pwop
e,t,l,n,s,m,exywtlfcbkecsswwpwopnsm,xyw,fcbk,ecssww,pwop
e,t,l,k,n,g,ebswtlfcbgecsswwpwopkng,bsw,fcbg,ecssww,pwop
e,t,l,k,n,m,ebsytlfcbgecsswwpwopknm,bsy,fcbg,ecssww,pwop
e,t,l,n,v,d,exfytlfwnptbsswwpwopnvd,xfy,fwnp,tbssww,pwop
e,t,l,n,n,m,ebswtlfcbgecsswwpwopnnm,bsw,fcbg,ecssww,pwop
e,f,n,k,a,g,exsgfnfwbhtesfwwpwoekag,xsg,fwbh,tesfww,pwoe
e,t,a,n,n,g,ebswtafcbkecsswwpwopnng,bsw,fcbk,ecssww,pwop
e,t,l,k,s,m,ebsytlfcbwecsswwpwopksm,bsy,fcbw,ecssww,pwop
e,t,a,k,y,p,efyytafcbnersywwpwopkyp,fyy,fcbn,ersyww,pwop
e,t,a,n,y,p,efyntafcbwersywwpwopnyp,fyn,fcbw,ersyww,pwop
e,t,a,n,s,m,exswtafcbkecsswwpwopnsm,xsw,fcbk,ecssww,pwop
e,t,l,n,s,g,efyytlfcbnersywwpwopnsg,fyy,fcbn,ersyww,pwop
e,t,a,k,s,g,ebswtafcbgecsswwpwopksg,bsw,fcbg,ecssww,pwop
e,t,a,n,n,m,exyytafcbwecsswwpwopnnm,xyy,fcbw,ecssww,pwop
e,f,n,k,v,u,exfnfnfcnkeesswwpwopkvu,xfn,fcnk,eessww,pwop
e,t,a,n,y,g,efyntafcbpersywwpwopnyg,fyn,fcbp,ersyww,pwop
e,t,a,k,n,m,exswtafcbgecsswwpwopknm,xsw,fcbg,ecssww,pwop
e,t,l,k,n,g,exsytlfcbgecsswwpwopkng,xsy,fcbg,ecssww,pwop
e,t,l,k,n,g,ebyytlfcbgecsswwpwopkng,byy,fcbg,ecssww,pwop
e,t,a,n,s,p,efyytafcbwersywwpwopnsp,fyy,fcbw,ersyww,pwop
e,t,l,k,n,g,exyytlfcbgecsswwpwopkng,xyy,fcbg,ecssww,pwop
e,t,a,k,n,m,exywtafcbwecsswwpwopknm,xyw,fcbw,ecssww,pwop
e,t,a,u,v,d,effwtafwnntbsswwpwopuvd,ffw,fwnn,tbssww,pwop
e,f,n,k,y,u,esfgfnfcnkeesswwpwopkyu,sfg,fcnk,eessww,pwop
e,t,l,n,v,d,efsytlfwnntbsswwpwopnvd,fsy,fwnn,tbssww,pwop
e,f,n,k,y,u,effgfnfcnkeesswwpwopkyu,ffg,fcnk,eessww,pwop
e,f,n,n,y,u,exfnfnfcnpeesswwpwopnyu,xfn,fcnp,eessww,pwop
e,t,a,n,n,g,ebywtafcbwecsswwpwopnng,byw,fcbw,ecssww,pwop
e,t,a,n,v,d,exswtafwnptbsswwpwopnvd,xsw,fwnp,tbssww,pwop
e,t,l,k,s,m,ebyytlfcbnecsswwpwopksm,byy,fcbn,ecssww,pwop
e,t,a,k,s,m,ebyytafcbkecsswwpwopksm,byy,fcbk,ecssww,pwop
e,t,l,k,s,g,ebyytlfcbgecsswwpwopksg,byy,fcbg,ecssww,pwop
e,t,l,u,v,d,efswtlfwnptbsswwpwopuvd,fsw,fwnp,tbssww,pwop
e,f,n,k,y,u,effgfnfcngeesswwpwopkyu,ffg,fcng,eessww,pwop
e,t,a,n,v,d,efswtafwnwtbsswwpwopnvd,fsw,fwnw,tbssww,pwop
e,t,a,k,y,g,efyytafcbpersywwpwopkyg,fyy,fcbp,ersyww,pwop
e,t,l,n,s,m,exywtlfcbwecsswwpwopnsm,xyw,fcbw,ecssww,pwop
e,f,n,n,y,u,esfnfnfcnpeesswwpwopnyu,sfn,fcnp,eessww,pwop
e,t,l,k,s,p,exyntlfcbnersywwpwopksp,xyn,fcbn,ersyww,pwop
e,t,a,k,s,p,exyntafcbnersywwpwopksp,xyn,fcbn,ersyww,pwop
e,t,a,u,v,d,effytafwnntbsswwpwopuvd,ffy,fwnn,tbssww,pwop
p,t,p,n,s,g,pfsntpfcnpeesswwpwopnsg,fsn,fcnp,eessww,pwop
p,t,p,n,v,u,pxsntpfcnkeesswwpwopnvu,xsn,fcnk,eessww,pwop
e,t,l,n,s,p,efyntlfcbwersywwpwopnsp,fyn,fcbw,ersyww,pwop
e,t,a,k,s,g,exyytafcbwersywwpwopksg,xyy,fcbw,ersyww,pwop
e,t,a,n,n,m,ebsytafcbkecsswwpwopnnm,bsy,fcbk,ecssww,pwop
e,f,n,n,a,g,effwfnfwbhtefswwpwoenag,ffw,fwbh,tefsww,pwoe
e,t,a,n,s,g,efyntafcbpersywwpwopnsg,fyn,fcbp,ersyww,pwop
e,t,a,n,s,g,exywtafcbnecsswwpwopnsg,xyw,fcbn,ecssww,pwop
e,t,l,k,n,m,ebsytlfcbwecsswwpwopknm,bsy,fcbw,ecssww,pwop
e,t,a,n,n,g,exsytafcbwecsswwpwopnng,xsy,fcbw,ecssww,pwop
e,t,a,k,n,g,ebyytafcbgecsswwpwopkng,byy,fcbg,ecssww,pwop
e,t,l,k,n,m,exswtlfcbgecsswwpwopknm,xsw,fcbg,ecssww,pwop
e,t,a,k,s,m,ebsytafcbwecsswwpwopksm,bsy,fcbw,ecssww,pwop
e,t,a,n,s,g,ebyytafcbwecsswwpwopnsg,byy,fcbw,ecssww,pwop
p,t,p,n,v,g,pxsntpfcnneesswwpwopnvg,xsn,fcnn,eessww,pwop
e,f,n,n,s,g,exsgfnfwbptesswwpwoensg,xsg,fwbp,tessww,pwoe
e,f,n,n,a,g,efsnfnfwbptefswwpwoenag,fsn,fwbp,tefsww,pwoe
e,t,a,n,v,d,exfwtafwnntbsswwpwopnvd,xfw,fwnn,tbssww,pwop
e,f,n,n,v,u,effgfnfcnpeesswwpwopnvu,ffg,fcnp,eessww,pwop
e,f,n,n,y,u,effnfnfcnkeesswwpwopnyu,ffn,fcnk,eessww,pwop
e,t,a,k,s,g,ebyytafcbkecsswwpwopksg,byy,fcbk,ecssww,pwop
e,t,a,u,v,d,exfwtafwnntbsswwpwopuvd,xfw,fwnn,tbssww,pwop
e,f,n,n,v,u,esfgfnfcnneesswwpwopnvu,sfg,fcnn,eessww,pwop
e,f,n,n,v,u,exfnfnfcnkeesswwpwopnvu,xfn,fcnk,eessww,pwop
e,f,n,n,a,g,exfwfnfwbhtefswwpwoenag,xfw,fwbh,tefsww,pwoe
e,t,l,k,y,p,exyntlfcbnersywwpwopkyp,xyn,fcbn,ersyww,pwop
e,t,a,k,n,g,ebsytafcbkecsswwpwopkng,bsy,fcbk,ecssww,pwop
e,t,l,k,s,g,exywtlfcbkecsswwpwopksg,xyw,fcbk,ecssww,pwop
e,t,a,n,n,g,exyytafcbkecsswwpwopnng,xyy,fcbk,ecssww,pwop
e,t,l,k,n,m,exswtlfcbwecsswwpwopknm,xsw,fcbw,ecssww,pwop
e,t,l,k,s,g,ebswtlfcbnecsswwpwopksg,bsw,fcbn,ecssww,pwop
e,t,a,n,y,p,efyytafcbpersywwpwopnyp,fyy,fcbp,ersyww,pwop
p,t,p,n,s,u,pxsntpfcnneesswwpwopnsu,xsn,fcnn,eessww,pwop
e,f,n,k,y,u,effgfnfcnneesswwpwopkyu,ffg,fcnn,eessww,pwop
e,t,l,n,s,g,ebsytlfcbwecsswwpwopnsg,bsy,fcbw,ecssww,pwop
e,t,a,n,s,p,efyntafcbwersywwpwopnsp,fyn,fcbw,ersyww,pwop
e,t,a,n,s,m,exsytafcbkecsswwpwopnsm,xsy,fcbk,ecssww,pwop
e,f,n,k,y,u,exfnfnfcnkeesswwpwopkyu,xfn,fcnk,eessww,pwop
e,t,a,n,y,p,efyytafcbwersywwpwopnyp,fyy,fcbw,ersyww,pwop
e,t,a,n,y,p,exyntafcbnersywwpwopnyp,xyn,fcbn,ersyww,pwop
e,t,a,k,s,g,exswtafcbnecsswwpwopksg,xsw,fcbn,ecssww,pwop
p,t,p,k,s,g,pxywtpfcnneesswwpwopksg,xyw,fcnn,eessww,pwop
e,t,l,k,y,p,efyntlfcbwersywwpwopkyp,fyn,fcbw,ersyww,pwop
p,t,p,k,s,g,pfsntpfcnkeesswwpwopksg,fsn,fcnk,eessww,pwop
e,f,n,k,s,g,exfwfnfwbktefswwpwoeksg,xfw,fwbk,tefsww,pwoe
e,t,a,k,s,m,ebywtafcbkecsswwpwopksm,byw,fcbk,ecssww,pwop
e,f,n,k,v,u,esfnfnfcnpeesswwpwopkvu,sfn,fcnp,eessww,pwop
e,t,l,n,s,m,exyytlfcbgecsswwpwopnsm,xyy,fcbg,ecssww,pwop
e,t,a,u,v,d,efswtafwnptbsswwpwopuvd,fsw,fwnp,tbssww,pwop
e,t,a,k,s,m,exsytafcbnecsswwpwopksm,xsy,fcbn,ecssww,pwop
e,f,n,k,s,g,effgfnfwbptesfwwpwoeksg,ffg,fwbp,tesfww,pwoe
p,t,p,n,s,g,pxywtpfcnneesswwpwopnsg,xyw,fcnn,eessww,pwop
e,t,a,k,s,g,exyytafcbpersywwpwopksg,xyy,fcbp,ersyww,pwop
e,f,n,k,a,g,effnfnfwbntesswwpwoekag,ffn,fwbn,tessww,pwoe
e,t,a,k,s,m,exswtafcbwecsswwpwopksm,xsw,fcbw,ecssww,pwop
e,t,l,n,s,m,ebyytlfcbgecsswwpwopnsm,byy,fcbg,ecssww,pwop
e,f,n,n,v,u,effgfnfcngeesswwpwopnvu,ffg,fcng,eessww,pwop
e,t,l,u,v,d,exfytlfwnptbsswwpwopuvd,xfy,fwnp,tbssww,pwop
e,t,a,n,n,m,exsytafcbgecsswwpwopnnm,xsy,fcbg,ecssww,pwop
e,f,n,n,y,u,effnfnfcnneesswwpwopnyu,ffn,fcnn,eessww,pwop
e,f,n,n,s,g,exfgfnfwbhtefswwpwoensg,xfg,fwbh,tefsww,pwoe
e,t,l,k,s,p,exyytlfcbpersywwpwopksp,xyy,fcbp,ersyww,pwop
e,t,l,n,v,d,efswtlfwnptbsswwpwopnvd,fsw,fwnp,tbssww,pwop
e,t,l,k,s,g,exsytlfcbkecsswwpwopksg,xsy,fcbk,ecssww,pwop
e,t,a,k,y,p,efyytafcbpersywwpwopkyp,fyy,fcbp,ersyww,pwop
p,t,p,k,v,u,pxyntpfcnkeesswwpwopkvu,xyn,fcnk,eessww,pwop
e,t,l,u,v,d,exfwtlfwnwtbsswwpwopuvd,xfw,fwnw,tbssww,pwop
e,t,l,k,n,g,exswtlfcbwecsswwpwopkng,xsw,fcbw,ecssww,pwop
e,t,a,n,n,m,exyytafcbgecsswwpwopnnm,xyy,fcbg,ecssww,pwop
e,t,a,n,s,g,ebsytafcbgecsswwpwopnsg,bsy,fcbg,ecssww,pwop
e,t,a,u,v,d,exsytafwnwtbsswwpwopuvd,xsy,fwnw,tbssww,pwop
e,t,a,u,v,d,exsytafwnntbsswwpwopuvd,xsy,fwnn,tbssww,pwop
e,f,n,k,s,g,exfwfnfwbntefswwpwoeksg,xfw,fwbn,tefsww,pwoe
e,t,a,n,s,m,ebswtafcbwecsswwpwopnsm,bsw,fcbw,ecssww,pwop
p,t,p,k,v,g,pxywtpfcnweesswwpwopkvg,xyw,fcnw,eessww,pwop
e,t,a,n,n,g,exyytafcbgecsswwpwopnng,xyy,fcbg,ecssww,pwop
e,f,n,k,s,g,efsgfnfwbktesfwwpwoeksg,fsg,fwbk,tesfww,pwoe
p,t,p,n,s,g,pxsntpfcnneesswwpwopnsg,xsn,fcnn,eessww,pwop
e,t,a,k,n,m,ebywtafcbwecsswwpwopknm,byw,fcbw,ecssww,pwop
e,t,a,k,n,m,exswtafcbkecsswwpwopknm,xsw,fcbk,ecssww,pwop
e,t,l,n,v,d,effytlfwnntbsswwpwopnvd,ffy,fwnn,tbssww,pwop
e,t,a,k,n,g,exsytafcbkecsswwpwopkng,xsy,fcbk,ecssww,pwop
e,t,l,k,n,g,ebywtlfcbwecsswwpwopkng,byw,fcbw,ecssww,pwop
e,t,a,n,y,g,exyntafcbwersywwpwopnyg,xyn,fcbw,ersyww,pwop
e,t,l,n,s,g,exsytlfcbwecsswwpwopnsg,xsy,fcbw,ecssww,pwop
e,f,n,n,v,u,exfnfnfcnpeesswwpwopnvu,xfn,fcnp,eessww,pwop
