veil-type,veil-color,ring-number,ring-type,veilID
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,f,pwof
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,f,pwof
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,p,pwtp
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,f,pwof
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,p,pwtp
p,w,o,p,pwop
p,w,o,p,pwop
p,w,t,p,pwtp
p,w,t,e,pwte
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,t,e,pwte
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,p,pwtp
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,f,pwof
p,w,o,f,pwof
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,t,e,pwte
p,w,t,e,pwte
p,w,t,e,pwte
p,w,t,p,pwtp
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,f,pwof
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,f,pwof
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,f,pwof
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,f,pwof
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,p,pwtp
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,t,e,pwte
p,w,o,p,pwop
p,w,t,p,pwtp
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,t,e,pwte
p,w,o,l,pwol
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,t,e,pwte
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,f,pwof
p,w,o,l,pwol
p,w,t,p,pwtp
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,p,pwop
p,w,t,p,pwtp
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,p,pwtp
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,p,pwop
p,w,t,p,pwtp
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,f,pwof
p,w,o,f,pwof
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,f,pwof
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,p,pwop
p,w,t,e,pwte
p,w,t,e,pwte
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,l,pwol
p,w,t,e,pwte
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,f,pwof
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,l,pwol
p,w,t,e,pwte
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,f,pwof
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,t,p,pwtp
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,p,pwop
p,w,t,e,pwte
p,w,t,e,pwte
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,t,e,pwte
p,w,t,e,pwte
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,l,pwol
p,w,t,e,pwte
p,w,t,e,pwte
p,w,o,l,pwol
p,w,t,p,pwtp
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,f,pwof
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,f,pwof
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,t,e,pwte
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,p,pwtp
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,l,pwol
p,w,t,e,pwte
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,f,pwof
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,t,e,pwte
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,f,pwof
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,l,pwol
p,w,t,e,pwte
p,w,t,p,pwtp
p,w,o,l,pwol
p,w,o,f,pwof
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,t,e,pwte
p,w,t,e,pwte
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,f,pwof
p,w,o,p,pwop
p,w,o,f,pwof
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,t,e,pwte
p,w,t,e,pwte
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,l,pwol
p,w,t,e,pwte
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,l,pwol
p,w,t,p,pwtp
p,w,o,l,pwol
p,w,o,p,pwop
p,w,t,e,pwte
p,w,t,e,pwte
p,w,t,p,pwtp
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,f,pwof
p,w,t,p,pwtp
p,w,t,e,pwte
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,l,pwol
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,f,pwof
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,t,p,pwtp
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,t,p,pwtp
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,t,e,pwte
p,w,t,e,pwte
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,p,pwtp
p,w,t,e,pwte
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,t,e,pwte
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,o,f,pwof
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,e,pwoe
p,w,o,f,pwof
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,l,pwol
p,w,t,e,pwte
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,l,pwol
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,l,pwol
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,o,f,pwof
p,w,t,e,pwte
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,e,pwoe
p,w,t,e,pwte
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,t,e,pwte
p,w,o,p,pwop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,p,pwop
p,w,o,p,pwop
p,w,o,l,pwol
p,w,t,e,pwte
p,w,t,e,pwte
p,w,o,f,pwof
p,w,t,e,pwte
